intersection,date,actual_sales,Country,Store,Division,Category,Product,forecast_es,forecast_sarima
41_91,2010-02-12,50409.97,Germany,41,D,D_6,91,52205.73030117808,45840.82586964464
41_91,2010-02-19,48524.87,Germany,41,D,D_6,91,49190.49966269863,57184.344352364686
41_91,2010-02-26,49688.56,Germany,41,D,D_6,91,48278.443166493475,43935.903645400846
41_91,2010-03-05,52832.79,Germany,41,D,D_6,91,53749.989609178774,52849.71985660142
41_91,2010-03-12,49224.45,Germany,41,D,D_6,91,51175.78472922166,50111.80593173794
41_91,2010-03-19,47351.03,Germany,41,D,D_6,91,48073.85011011171,51686.121823359215
41_91,2010-03-26,46431.31,Germany,41,D,D_6,91,47720.802006706734,45801.424829435964
41_91,2010-04-02,49926.79,Germany,41,D,D_6,91,51750.28581737143,47683.33772056062
41_91,2010-04-09,47409.13,Germany,41,D,D_6,91,53138.37536013025,48554.83483099298
41_91,2010-04-16,47164.24,Germany,41,D,D_6,91,49154.44700842368,48740.44068324908
41_91,2010-04-23,47240.34,Germany,41,D,D_6,91,47562.7879470273,46223.9098261526
41_91,2010-04-30,49042.67,Germany,41,D,D_6,91,40229.677781874096,47916.925169318936
41_91,2010-05-07,53554.96,Germany,41,D,D_6,91,50789.37366006356,48313.53735361108
41_91,2010-05-14,48944.96,Germany,41,D,D_6,91,46763.99358184903,53497.41011351986
41_91,2010-05-21,47617.3,Germany,41,D,D_6,91,50849.200735207705,49590.407805534756
41_91,2010-05-28,48439.49,Germany,41,D,D_6,91,46024.919568937956,47317.60905601017
41_91,2010-06-04,50212.63,Germany,41,D,D_6,91,47108.94224348369,48552.70629745571
41_91,2010-06-11,53525.58,Germany,41,D,D_6,91,53530.398261643786,49896.43812831544
41_91,2010-06-18,51279.32,Germany,41,D,D_6,91,49923.4464857571,53326.03975847198
41_91,2010-06-25,46759.11,Germany,41,D,D_6,91,47637.078873647086,51716.14560097181
41_91,2010-07-02,51008.93,Germany,41,D,D_6,91,49601.00868133042,47033.12579165121
41_91,2010-07-09,48657.97,Germany,41,D,D_6,91,53128.880351266715,50250.2028136662
41_91,2010-07-16,50172.8,Germany,41,D,D_6,91,49703.62296478626,49523.47378239861
41_91,2010-07-23,49516.57,Germany,41,D,D_6,91,49879.63447357212,49337.856785353506
41_91,2010-07-30,46790.18,Germany,41,D,D_6,91,45728.11595234072,50217.7323628582
41_91,2010-08-06,54829.42,Germany,41,D,D_6,91,55620.74157285586,46627.836691513716
41_91,2010-08-13,51972.73,Germany,41,D,D_6,91,52458.22995192679,53904.88264716321
41_91,2010-08-20,52541.83,Germany,41,D,D_6,91,52842.79636847356,53013.6016843322
41_91,2010-08-27,47501.42,Germany,41,D,D_6,91,47712.76638385165,51716.04348503034
41_91,2010-09-03,52678.68,Germany,41,D,D_6,91,52836.51838851308,48752.563173743016
41_91,2010-09-10,51770.39,Germany,41,D,D_6,91,51866.13740747932,51100.50269517152
41_91,2010-09-17,50777.64,Germany,41,D,D_6,91,50828.02495075421,53027.93815457886
41_91,2010-09-24,50309.83,Germany,41,D,D_6,91,50330.4491154577,50005.12577492454
41_91,2010-10-01,50764.23,Germany,41,D,D_6,91,50750.55298473719,50915.87547291092
41_91,2010-10-08,54736.11,Germany,41,D,D_6,91,54649.205887804426,50284.78184142388
41_91,2010-10-15,50539.49,Germany,41,D,D_6,91,50379.222402265215,54541.177696051585
41_91,2010-10-22,51401.32,Germany,41,D,D_6,91,51220.30674163961,51260.95617913063
41_91,2010-10-29,47696.23,Germany,41,D,D_6,91,47599.09927009703,50725.64097987867
41_91,2010-11-05,52407.77,Germany,41,D,D_6,91,52424.42593866988,48715.552881204836
41_91,2010-11-12,51579.75,Germany,41,D,D_6,91,51646.37313131922,50999.175729317125
41_91,2010-11-19,50903.39,Germany,41,D,D_6,91,50962.34102159749,52773.374273898524
41_91,2010-11-26,52020.31,Germany,41,D,D_6,91,52073.90942977218,50054.372676680905
41_91,2010-12-03,46157.07,Germany,41,D,D_6,91,46266.38348681942,52570.371263570436
41_91,2010-12-10,55875.15,Germany,41,D,D_6,91,56017.04039802575,46433.05998279933
41_91,2010-12-17,50641.21,Germany,41,D,D_6,91,50798.85710905545,54506.471439326415
41_91,2010-12-24,59481.21,Germany,41,D,D_6,91,59646.222995094904,52206.49370395241
41_91,2010-12-31,41678.84,Germany,41,D,D_6,91,41852.28882475928,57321.09837523955
41_91,2011-01-07,57559.7,Germany,41,D,D_6,91,57707.88653437346,45419.62678227165
41_91,2011-01-14,55247.17,Germany,41,D,D_6,91,55361.26667522858,52941.910202126484
41_91,2011-01-21,55503.79,Germany,41,D,D_6,91,55623.297925618215,58706.41183376369
41_91,2011-01-28,52105.75,Germany,41,D,D_6,91,52236.942822113575,53193.936276998065
41_91,2011-02-04,58721.26,Germany,41,D,D_6,91,58892.99120921745,98000.97066340083
41_91,2011-02-11,54988.06,Germany,41,D,D_6,91,55168.86269911448,58025.620204669285
41_91,2011-02-18,52626.81,Germany,41,D,D_6,91,52789.81425227473,51271.382910170454
41_91,2011-02-25,51954.48,Germany,41,D,D_6,91,52075.874877939386,55222.38403123843
41_91,2011-03-04,56849.82,Germany,41,D,D_6,91,56943.73307507056,53830.714957845754
41_91,2011-03-11,54574.5,Germany,41,D,D_6,91,54693.624008174054,54008.36145497427
41_91,2011-03-18,52171.68,Germany,41,D,D_6,91,52313.52770675457,52570.97479815236
41_91,2011-03-25,52017.54,Germany,41,D,D_6,91,52189.26276554689,51730.87774766022
41_91,2011-04-01,56437.97,Germany,41,D,D_6,91,56659.03664880451,54728.303376229385
41_91,2011-04-08,58449.3,Germany,41,D,D_6,91,58678.063606678515,54289.53713404504
41_91,2011-04-15,56689.97,Germany,41,D,D_6,91,56861.60811468562,57589.31458523985
41_91,2011-04-22,55814.51,Germany,41,D,D_6,91,55986.87575074703,57437.60227743115
41_91,2011-04-29,48537.73,Germany,41,D,D_6,91,48714.18038215139,57046.48259719255
41_91,2011-05-06,55582.95,Germany,41,D,D_6,91,55732.098705822005,54012.93377826994
41_91,2011-05-13,50415.5,Germany,41,D,D_6,91,50558.37340074096,50008.76325727446
41_91,2011-05-20,53592.42,Germany,41,D,D_6,91,53727.431472403456,50510.35228536569
41_91,2011-05-27,49982.77,Germany,41,D,D_6,91,50123.609216839686,52785.23041988574
41_91,2011-06-03,50055.95,Germany,41,D,D_6,91,50200.892366638436,53258.79725038445
41_91,2011-06-10,55192.15,Germany,41,D,D_6,91,55342.02177339338,51939.11935269547
41_91,2011-06-17,51536.73,Germany,41,D,D_6,91,51677.77209265864,53636.38461930247
41_91,2011-06-24,48652.15,Germany,41,D,D_6,91,48801.15105058989,47514.98174023156
41_91,2011-07-01,50852.62,Germany,41,D,D_6,91,51052.147197428,52266.08670082587
41_91,2011-07-08,53709.3,Germany,41,D,D_6,91,53945.824261597474,49087.109866511906
41_91,2011-07-15,51968.91,Germany,41,D,D_6,91,52188.88652659388,54128.66808098757
41_91,2011-07-22,51855.93,Germany,41,D,D_6,91,52093.09036496106,52474.591009241136
41_91,2011-07-29,47711.65,Germany,41,D,D_6,91,47991.06937377646,48634.21022867231
41_91,2011-08-05,53665.95,Germany,41,D,D_6,91,57354.76595461602,55599.82635444934
41_91,2011-08-12,54532.21,Germany,41,D,D_6,91,53050.46989942546,50728.67463158648
41_91,2011-08-19,53808.06,Germany,41,D,D_6,91,54209.67513418136,54848.51380206983
41_91,2011-08-26,53275.58,Germany,41,D,D_6,91,49039.670023536004,49700.73146794469
41_91,2011-09-02,54134.03,Germany,41,D,D_6,91,55915.168250396644,57027.28517781594
41_91,2011-09-09,53203.46,Germany,41,D,D_6,91,54305.10486305333,54438.56300762591
41_91,2011-09-16,51481.85,Germany,41,D,D_6,91,52870.48114990555,51554.911465565325
41_91,2011-09-23,50048.95,Germany,41,D,D_6,91,51845.41811540938,51758.03832181452
41_91,2011-09-30,48219.38,Germany,41,D,D_6,91,51565.581036580385,50093.05929808918
41_91,2011-10-07,56748.99,Germany,41,D,D_6,91,54140.170227926654,52288.67230887703
41_91,2011-10-14,54499.41,Germany,41,D,D_6,91,50863.22898406445,51910.24697767353
41_91,2011-10-21,49715.58,Germany,41,D,D_6,91,53073.29420357631,55900.90905542735
41_91,2011-10-28,51354.17,Germany,41,D,D_6,91,48057.65028776992,46767.79728473917
41_91,2011-11-04,53660.24,Germany,41,D,D_6,91,54143.00013974628,54604.45919626687
41_91,2011-11-11,54225.66,Germany,41,D,D_6,91,53181.01604325119,53787.18411929252
41_91,2011-11-18,52527.16,Germany,41,D,D_6,91,52934.47380284604,52887.165758445364
41_91,2011-11-25,53679.05,Germany,41,D,D_6,91,53908.528216045896,54137.7936026446
41_91,2011-12-02,47669.31,Germany,41,D,D_6,91,48031.42161692023,48128.52922798383
41_91,2011-12-09,57239.77,Germany,41,D,D_6,91,57682.18949999859,56532.182039824474
41_91,2011-12-16,53428.31,Germany,41,D,D_6,91,52345.3044326579,52345.08152194398
41_91,2011-12-23,59423.59,Germany,41,D,D_6,91,61681.133788528314,61193.74776303406
41_91,2011-12-30,39759.28,Germany,41,D,D_6,91,43062.54434768282,44151.469237615995
41_91,2012-01-06,56753.39,Germany,41,D,D_6,91,57684.75077257065,53915.35571019324
41_91,2012-01-13,57492.1,Germany,41,D,D_6,91,55029.118708932976,54240.714198415386
41_91,2012-01-20,51806.4,Germany,41,D,D_6,91,56305.93467373857,57544.59237797404
41_91,2012-01-27,51061.37,Germany,41,D,D_6,91,51193.58879408846,49934.35542267423
41_91,2012-02-03,59090.93,Germany,41,D,D_6,91,57848.65699931343,58343.30008237431
41_91,2012-02-10,57424.97,Germany,41,D,D_6,91,54681.02797376298,56175.52240373796
41_91,2012-02-17,55142.29,Germany,41,D,D_6,91,53453.720765570055,54771.570830821416
41_91,2012-02-24,55395.63,Germany,41,D,D_6,91,53468.84513680578,55059.3639862252
41_91,2012-03-02,55498.46,Germany,41,D,D_6,91,59143.29517134392,59281.97291947613
41_91,2012-03-09,56272.22,Germany,41,D,D_6,91,55493.9866035211,54285.496347986766
41_91,2012-03-16,50298.11,Germany,41,D,D_6,91,53467.03078848572,53090.61619474987
41_91,2012-03-23,51292.48,Germany,41,D,D_6,91,52149.841078296624,51428.09915169389
41_91,2012-03-30,50125.79,Germany,41,D,D_6,91,56349.019290076314,54101.55075053916
41_91,2012-04-06,58766.33,Germany,41,D,D_6,91,56002.8874651295,53216.74177894724
41_91,2012-04-13,53154.9,Germany,41,D,D_6,91,55364.53638962819,55164.985050120835
41_91,2012-04-20,52025.0,Germany,41,D,D_6,91,53686.281134511264,54513.93666888881
41_91,2012-04-27,51967.48,Germany,41,D,D_6,91,45826.30332532449,44524.65171163751
41_91,2012-05-04,54084.76,Germany,41,D,D_6,91,52912.98445499263,51950.72517395269
41_91,2012-05-11,55672.28,Germany,41,D,D_6,91,47797.2708183116,46279.72435354466
41_91,2012-05-18,50974.22,Germany,41,D,D_6,91,51021.87432326205,49816.06800351738
41_91,2012-05-25,55600.92,Germany,41,D,D_6,91,47470.504412307935,46013.348939510586
41_91,2012-06-01,51882.36,Germany,41,D,D_6,91,47602.54134227538,46853.369202550115
41_91,2012-06-08,59452.1,Germany,41,D,D_6,91,52800.046504205835,50771.1929953398
41_91,2012-06-15,55428.25,Germany,41,D,D_6,91,49194.12169259368,48077.30435929123
41_91,2012-06-22,52708.33,Germany,41,D,D_6,91,46372.35113331666,44967.903723470474
41_91,2012-06-29,54008.47,Germany,41,D,D_6,91,48681.334636732616,47424.947807892604
41_91,2012-07-06,55989.01,Germany,41,D,D_6,91,51652.91196317831,49387.80926390045
41_91,2012-07-13,55194.58,Germany,41,D,D_6,91,49988.463362932634,48286.45419926424
41_91,2012-07-20,54234.29,Germany,41,D,D_6,91,49978.643002793935,47896.66511471184
41_91,2012-07-27,53750.53,Germany,41,D,D_6,91,45969.373852910445,44489.66688471522
41_91,2012-08-03,57130.39,Germany,41,D,D_6,91,55442.14359939401,49722.29244888934
41_91,2012-08-10,57904.97,Germany,41,D,D_6,91,52590.98274263458,50499.17013788503
41_91,2012-08-17,58966.14,Germany,41,D,D_6,91,53165.729654403935,49743.9835107266
41_91,2012-08-24,57772.77,Germany,41,D,D_6,91,48153.8415666941,49190.21134331704
41_91,2012-08-31,52476.8,Germany,41,D,D_6,91,53359.370852759275,50041.92814541877
41_91,2012-09-07,57585.09,Germany,41,D,D_6,91,52450.36555513061,49334.23270539927
41_91,2012-09-14,54716.31,Germany,41,D,D_6,91,51449.074821297465,47715.660480121514
41_91,2012-09-21,54974.79,Germany,41,D,D_6,91,50970.439481195855,46583.1392654883
41_91,2012-09-28,53214.44,Germany,41,D,D_6,91,51397.64530837437,44965.574749210544
41_91,2012-10-05,58190.58,Germany,41,D,D_6,91,55290.64377325326,52468.77804338856
41_91,2012-10-12,58498.39,Germany,41,D,D_6,91,50985.663428122214,50260.66644847563
41_91,2012-10-19,56503.49,Germany,41,D,D_6,91,51762.03723402389,46358.38108398394
41_91,2012-10-26,55571.18,Germany,41,D,D_6,91,48069.294140020196,47447.034711458524
41_91,2012-10-28,,Germany,41,D,D_6,91,52855.078742687234,49757.795849243266
41_91,2012-11-04,,Germany,41,D,D_6,91,52082.84539569672,50053.81124223468
41_91,2012-11-11,,Germany,41,D,D_6,91,51424.026703373915,48747.9728608352
41_91,2012-11-18,,Germany,41,D,D_6,91,52557.951335257036,49584.80821378003
41_91,2012-11-25,,Germany,41,D,D_6,91,46770.63842906111,44431.72096656266
41_91,2012-12-02,,Germany,41,D,D_6,91,56563.46758836232,52757.163610713236
41_91,2012-12-09,,Germany,41,D,D_6,91,51400.4573683632,49566.44714930107
41_91,2012-12-16,,Germany,41,D,D_6,91,60308.72379385041,54749.115757780346
41_91,2012-12-23,,Germany,41,D,D_6,91,42578.82767214602,37592.94504509851
41_91,2012-12-30,,Germany,41,D,D_6,91,58502.13850959014,52357.859978272114
41_91,2013-01-06,,Germany,41,D,D_6,91,56213.38920440921,53311.81727863506
41_91,2013-01-13,,Germany,41,D,D_6,91,56518.826897929874,48031.513082449135
41_91,2013-01-20,,Germany,41,D,D_6,91,53179.14694727037,47764.79906620812
41_91,2013-01-27,,Germany,41,D,D_6,91,59886.17650210564,56604.68710706235
41_91,2013-02-03,,Germany,41,D,D_6,91,56229.0210180497,54975.11763460056
41_91,2013-02-10,,Germany,41,D,D_6,91,53920.27322145968,52857.14382364957
41_91,2013-02-17,,Germany,41,D,D_6,91,53269.76134177488,53136.509867317
41_91,2013-02-24,,Germany,41,D,D_6,91,58184.07829793424,53499.01906285464
41_91,2013-03-03,,Germany,41,D,D_6,91,55970.600021812505,53930.10222763699
41_91,2013-03-10,,Germany,41,D,D_6,91,53636.23373711285,48771.1738367878
41_91,2013-03-17,,Germany,41,D,D_6,91,53567.281070784346,49568.53024069572
41_91,2013-03-24,,Germany,41,D,D_6,91,58103.37294312827,48893.36310841444
41_91,2013-03-31,,Germany,41,D,D_6,91,60209.60398267211,56052.788995744086
41_91,2013-04-07,,Germany,41,D,D_6,91,58482.00414279083,51305.65116372764
41_91,2013-04-14,,Germany,41,D,D_6,91,57674.34331504526,50338.42830371066
4_9,2010-02-05,21654.54,France,4,C,C_3,9,18432.439164739095,0.0
4_9,2010-02-12,23199.13,France,4,C,C_3,9,16301.134949840061,12530.148719733159
4_9,2010-02-19,23622.09,France,4,C,C_3,9,28111.55132696986,17516.34990919097
4_9,2010-02-26,22819.83,France,4,C,C_3,9,29260.37127071871,20164.978913291114
4_9,2010-03-05,20225.33,France,4,C,C_3,9,24004.38223152219,21287.517165871832
4_9,2010-03-12,22908.47,France,4,C,C_3,9,21893.31514020824,20842.303245920975
4_9,2010-03-19,25605.16,France,4,C,C_3,9,31103.356860107102,21705.764723561315
4_9,2010-03-26,21992.28,France,4,C,C_3,9,28265.154177014803,23333.697790313374
4_9,2010-04-02,28014.73,France,4,C,C_3,9,28237.088963906346,22773.869969741398
4_9,2010-04-09,29710.35,France,4,C,C_3,9,30621.670275300203,24960.83793046043
4_9,2010-04-16,29760.01,France,4,C,C_3,9,28427.963481946725,26942.69206676056
4_9,2010-04-23,28399.95,France,4,C,C_3,9,31984.189188160122,28118.273508826453
4_9,2010-04-30,26437.24,France,4,C,C_3,9,27532.962182709634,28235.808041319164
4_9,2010-05-07,27224.04,France,4,C,C_3,9,23178.590365508262,27485.324655751072
4_9,2010-05-14,22817.11,France,4,C,C_3,9,27442.836860574756,27376.29920580605
4_9,2010-05-21,29973.4,France,4,C,C_3,9,29145.983103127084,25473.900596164425
4_9,2010-05-28,34552.03,France,4,C,C_3,9,36846.85400911845,27351.392515211413
4_9,2010-06-04,35069.53,France,4,C,C_3,9,37005.22767747652,30355.97973656602
4_9,2010-06-11,30600.78,France,4,C,C_3,9,33743.81853127012,32322.78792813774
4_9,2010-06-18,32640.92,France,4,C,C_3,9,37782.56617445824,31604.251134872906
4_9,2010-06-25,30242.2,France,4,C,C_3,9,30212.22341190747,32036.81866791549
4_9,2010-07-02,31427.13,France,4,C,C_3,9,29609.250416079125,31287.983822129318
4_9,2010-07-09,31006.76,France,4,C,C_3,9,37641.23312440053,31346.044906926876
4_9,2010-07-16,29212.57,France,4,C,C_3,9,21351.91808013595,31204.472568761896
4_9,2010-07-23,28768.3,France,4,C,C_3,9,22741.17130260611,30373.317694803627
4_9,2010-07-30,27703.88,France,4,C,C_3,9,25641.515851782813,29703.5970464675
4_9,2010-08-06,26699.34,France,4,C,C_3,9,25046.30372777078,28869.18145018019
4_9,2010-08-13,27948.05,France,4,C,C_3,9,26807.42727760657,27963.778582909537
4_9,2010-08-20,29126.35,France,4,C,C_3,9,28335.262114538455,27957.215566913193
4_9,2010-08-27,34195.67,France,4,C,C_3,9,33557.31119390867,28445.056587657666
4_9,2010-09-03,50838.74,France,4,C,C_3,9,50306.71279842882,30844.59682664168
4_9,2010-09-10,45892.27,France,4,C,C_3,9,45496.828537898786,39187.48960131714
4_9,2010-09-17,34865.76,France,4,C,C_3,9,34557.58290023032,41985.17207553601
4_9,2010-09-24,31716.32,France,4,C,C_3,9,31398.778871444025,39014.47755514462
4_9,2010-10-01,30366.19,France,4,C,C_3,9,30069.127762109238,35969.19847482722
4_9,2010-10-08,26285.29,France,4,C,C_3,9,26044.1200084386,33631.24888053238
4_9,2010-10-15,28478.05,France,4,C,C_3,9,28294.599158772737,30566.023892645848
4_9,2010-10-22,27326.88,France,4,C,C_3,9,27164.40851062622,29694.781641811245
4_9,2010-10-29,30989.32,France,4,C,C_3,9,30815.371066337266,28706.734825914536
4_9,2010-11-05,28490.09,France,4,C,C_3,9,28371.101278886137,29659.181909554874
4_9,2010-11-12,37245.01,France,4,C,C_3,9,37142.751299915755,29171.35863243554
4_9,2010-11-19,34521.1,France,4,C,C_3,9,34402.87958300741,32540.2255588948
4_9,2010-11-26,41307.26,France,4,C,C_3,9,41193.3931367546,33366.778760941714
4_9,2010-12-03,25680.73,France,4,C,C_3,9,25541.427666093845,36680.07820982598
4_9,2010-12-10,30166.76,France,4,C,C_3,9,29992.169601055808,32090.415031499273
4_9,2010-12-17,36904.83,France,4,C,C_3,9,36663.39682069668,31287.73759124709
4_9,2010-12-24,57098.47,France,4,C,C_3,9,56819.58746519314,33631.56394407125
4_9,2010-12-31,25334.2,France,4,C,C_3,9,25083.42794855377,43423.525484048296
4_9,2011-01-07,20591.73,France,4,C,C_3,9,20303.526328885462,35875.449951559945
4_9,2011-01-14,24768.94,France,4,C,C_3,9,24500.664937734735,29498.060550665483
4_9,2011-01-21,20946.98,France,4,C,C_3,9,20820.63307461326,27524.75540174622
4_9,2011-01-28,20223.97,France,4,C,C_3,9,20184.027677720413,26199.75454413549
4_9,2011-02-04,23422.2,France,4,C,C_3,9,23911.266090381723,42149.34191068694
4_9,2011-02-11,20550.96,France,4,C,C_3,9,21549.31090902437,35818.85732234895
4_9,2011-02-18,30759.95,France,4,C,C_3,9,29861.632801919746,30276.00089757768
4_9,2011-02-25,32747.75,France,4,C,C_3,9,31874.494937056697,29768.38062534187
4_9,2011-03-04,28740.91,France,4,C,C_3,9,28623.12442802555,28602.042370703333
4_9,2011-03-11,27289.89,France,4,C,C_3,9,28108.71505810776,31062.38466040563
4_9,2011-03-18,36166.56,France,4,C,C_3,9,35900.52790532293,32068.68134807324
4_9,2011-03-25,34453.07,France,4,C,C_3,9,34192.63074882675,30419.66465222416
4_9,2011-04-01,35684.65,France,4,C,C_3,9,36530.64427318765,37318.912259944904
4_9,2011-04-08,38026.35,France,4,C,C_3,9,38672.00101571158,38240.45061402641
4_9,2011-04-15,35978.27,France,4,C,C_3,9,36887.30035766144,38216.22928944024
4_9,2011-04-22,39233.84,France,4,C,C_3,9,39187.164497910824,36167.23685452487
4_9,2011-04-29,35557.6,France,4,C,C_3,9,35914.0963338223,35568.60109104104
4_9,2011-05-06,31408.0,France,4,C,C_3,9,32525.319786145425,36264.65724185576
4_9,2011-05-13,34672.52,France,4,C,C_3,9,34310.854222040034,30539.338147302737
4_9,2011-05-20,37179.72,France,4,C,C_3,9,37950.896892617304,38487.02559501849
4_9,2011-05-27,44655.38,France,4,C,C_3,9,44815.86937692174,42104.20850717438
4_9,2011-06-03,45275.85,France,4,C,C_3,9,45494.05235391779,43537.63377522563
4_9,2011-06-10,42303.52,France,4,C,C_3,9,42416.71212705252,40215.30526677995
4_9,2011-06-17,46926.23,France,4,C,C_3,9,46800.67237216442,42806.39462202899
4_9,2011-06-24,40398.07,France,4,C,C_3,9,41184.13598078653,42211.20121080285
4_9,2011-07-01,39740.56,France,4,C,C_3,9,40684.22430084806,42576.520058501876
4_9,2011-07-08,47344.76,France,4,C,C_3,9,46793.42518126345,41128.81892996369
4_9,2011-07-15,32406.5,France,4,C,C_3,9,34334.40011452981,41852.19569766412
4_9,2011-07-22,31968.91,France,4,C,C_3,9,33311.269953659845,37904.300921466376
4_9,2011-07-29,33467.4,France,4,C,C_3,9,33990.66193182951,34728.59724672101
4_9,2011-08-05,34384.83,France,4,C,C_3,9,32769.90247775064,33372.05631096831
4_9,2011-08-12,31204.51,France,4,C,C_3,9,34442.51279046735,34890.940451541275
4_9,2011-08-19,30244.59,France,4,C,C_3,9,34964.72925294955,34607.2133282408
4_9,2011-08-26,34082.96,France,4,C,C_3,9,38965.918091145235,37550.41830973105
4_9,2011-09-02,50539.05,France,4,C,C_3,9,54499.41316289837,51107.74292004747
4_9,2011-09-09,44608.45,France,4,C,C_3,9,48692.21193453924,46496.423619857545
4_9,2011-09-16,39519.7,France,4,C,C_3,9,36766.13784068849,35932.81285970617
4_9,2011-09-23,34970.77,France,4,C,C_3,9,34139.31262266151,34418.41249552026
4_9,2011-09-30,31544.52,France,4,C,C_3,9,32917.57427882845,33376.42663919148
4_9,2011-10-07,30714.4,France,4,C,C_3,9,28520.651190790806,29027.853371154044
4_9,2011-10-14,33700.45,France,4,C,C_3,9,31185.613780104934,31597.174007652095
4_9,2011-10-21,36007.25,France,4,C,C_3,9,30557.964737004513,31367.434290055367
4_9,2011-10-28,37046.69,France,4,C,C_3,9,35358.41566984674,36381.399062452416
4_9,2011-11-04,34063.43,France,4,C,C_3,9,33234.095998430596,34436.55566983969
4_9,2011-11-11,34146.04,France,4,C,C_3,9,42157.11877635442,42113.100949933745
4_9,2011-11-18,31857.2,France,4,C,C_3,9,37657.562548769485,36725.279025854165
4_9,2011-11-25,54314.2,France,4,C,C_3,9,43161.65754826568,40932.52717767671
4_9,2011-12-02,23982.48,France,4,C,C_3,9,29910.324902197077,32042.35518624032
4_9,2011-12-09,33285.64,France,4,C,C_3,9,33048.703310847995,33013.455469909524
4_9,2011-12-16,38602.13,France,4,C,C_3,9,39743.48466198079,39134.04604521924
4_9,2011-12-23,62726.39,France,4,C,C_3,9,59604.79668693185,56872.4051736554
4_9,2011-12-30,29762.73,France,4,C,C_3,9,28481.09232365452,30728.502914218156
4_9,2012-01-06,27782.16,France,4,C,C_3,9,23930.50102926031,26038.278506064653
4_9,2012-01-13,23303.34,France,4,C,C_3,9,28897.980126288494,30319.910290997526
4_9,2012-01-20,24995.08,France,4,C,C_3,9,23922.19078165154,24202.84401882147
4_9,2012-01-27,21564.61,France,4,C,C_3,9,23477.166908864012,22643.48246880477
4_9,2012-02-03,29597.57,France,4,C,C_3,9,26697.13917823141,29005.622315940993
4_9,2012-02-10,27784.25,France,4,C,C_3,9,24991.05591077755,26905.65384963915
4_9,2012-02-17,29888.94,France,4,C,C_3,9,34423.33740505148,36457.60463577272
4_9,2012-02-24,30479.27,France,4,C,C_3,9,35252.17103982243,35597.39401188075
4_9,2012-03-02,35496.62,France,4,C,C_3,9,30655.941207973425,29541.49114990545
4_9,2012-03-09,31070.35,France,4,C,C_3,9,31019.97853837839,30990.178265318405
4_9,2012-03-16,45261.68,France,4,C,C_3,9,39169.95834640242,39513.77412189928
4_9,2012-03-23,32691.94,France,4,C,C_3,9,38725.88839763668,39378.69259341978
4_9,2012-03-30,40562.6,France,4,C,C_3,9,39523.44405988628,39161.21479440683
4_9,2012-04-06,53068.75,France,4,C,C_3,9,42105.11600403247,42107.95690439518
4_9,2012-04-13,44373.32,France,4,C,C_3,9,42799.903338445314,44377.04405625459
4_9,2012-04-20,44066.41,France,4,C,C_3,9,45788.35560893867,47026.728116024045
4_9,2012-04-27,42018.09,France,4,C,C_3,9,42067.98666897621,42222.58408014909
4_9,2012-05-04,41179.7,France,4,C,C_3,9,38637.37313571508,38652.21313055907
4_9,2012-05-11,37711.58,France,4,C,C_3,9,40896.99232347463,40684.47238607732
4_9,2012-05-18,41054.76,France,4,C,C_3,9,44281.02306365246,44344.08836733458
4_9,2012-05-25,47705.44,France,4,C,C_3,9,51408.976069317476,51947.002008140975
4_9,2012-06-01,46354.28,France,4,C,C_3,9,52112.88420060811,52592.13921056426
4_9,2012-06-08,49135.21,France,4,C,C_3,9,49099.28363135511,49022.43362460994
4_9,2012-06-15,45105.24,France,4,C,C_3,9,53545.123560233726,53591.17185185334
4_9,2012-06-22,50065.78,France,4,C,C_3,9,47758.505721394475,47251.68371401969
4_9,2012-06-29,42787.41,France,4,C,C_3,9,47404.54103447993,46908.22349547657
4_9,2012-07-06,44164.11,France,4,C,C_3,9,53952.68029039346,53667.09487424862
4_9,2012-07-13,37168.06,France,4,C,C_3,9,40985.70174393143,39901.055696183525
4_9,2012-07-20,37566.53,France,4,C,C_3,9,40472.864337983876,39431.22725396703
4_9,2012-07-27,40128.06,France,4,C,C_3,9,41572.00084390499,40568.1170223957
4_9,2012-08-03,35692.75,France,4,C,C_3,9,40799.668025059844,41183.55055448554
4_9,2012-08-10,30970.82,France,4,C,C_3,9,41361.7677296401,38554.41626314685
4_9,2012-08-17,35240.11,France,4,C,C_3,9,42355.09305707307,37885.64162308908
4_9,2012-08-24,37627.64,France,4,C,C_3,9,47355.89604598487,42290.52355015657
4_9,2012-08-31,52503.37,France,4,C,C_3,9,64094.41103012674,60369.35171473757
4_9,2012-09-07,49658.75,France,4,C,C_3,9,59128.20808404042,54045.592903794524
4_9,2012-09-14,38934.84,France,4,C,C_3,9,49159.86643321777,47300.88717436832
4_9,2012-09-21,41853.65,France,4,C,C_3,9,45634.561485075435,42633.22949587373
4_9,2012-09-28,39254.74,France,4,C,C_3,9,43887.4798329786,39326.510845330544
4_9,2012-10-05,40168.61,France,4,C,C_3,9,40347.560205430374,37788.05006298941
4_9,2012-10-12,28946.44,France,4,C,C_3,9,42586.78646580339,40921.712434164096
4_9,2012-10-19,30920.08,France,4,C,C_3,9,41872.802412301615,42757.24913921845
4_9,2012-10-26,37348.62,France,4,C,C_3,9,44901.28762467025,44412.93771018413
4_9,2012-10-28,,France,4,C,C_3,9,42276.0235731361,41207.24357881837
4_9,2012-11-04,,France,4,C,C_3,9,49634.926176113724,43015.80747333469
