Category,intersection,model,date,forecast,actual_sales
3,4_95,es,2012-06-08,179229.487,175664.14
3,24_87,es,2012-06-08,26440.48782,33492.05
2,23_22,es,2012-06-08,23364.33846,27754.29
7,37_95,es,2012-06-08,53024.32898,54593.55
2,34_91,es,2012-06-08,37493.59836,38067.54
1,4_8,es,2012-06-08,62268.28469,62173
6,16_95,es,2012-06-08,35706.00914,34864.89
4,10_34,es,2012-06-08,47783.27216,40903.33
5,44_94,es,2012-06-08,28197.94686,27547.83
6,40_4,es,2012-06-15,25536.28676,25058.75
6,10_5,es,2012-06-15,29228.52014,50225.6
1,23_16,es,2012-06-15,66179.28461,74330.31
5,13_13,es,2012-06-15,45995.79793,47605.4
2,29_40,es,2012-06-15,30839.46431,29074.01
3,23_74,es,2012-06-15,39059.47473,38695.5
1,1_97,es,2012-06-15,40886.53255,40683.18
4,16_40,es,2012-06-15,30629.98307,33007.61
1,40_2,es,2012-06-15,28035.58484,26487.29
5,24_90,es,2012-06-15,69960.30814,70218.98
5,23_72,es,2012-06-15,69218.4519,61986.7
3,31_13,es,2012-06-15,44312.44364,44122.9
1,26_40,es,2012-06-15,34268.14233,37952.18
5,20_7,es,2012-06-15,44386.56295,52776.52
6,19_2,es,2012-06-15,46917.1405,48503.24
2,6_72,es,2012-06-15,75398.6333,85938.3
7,26_92,es,2012-06-15,83166.27263,86576.77
2,2_81,es,2012-06-15,33598.82405,33459.44
6,17_95,es,2012-06-15,59818.94423,59296.4
6,31_2,es,2012-06-15,60108.79148,62977.68
1,4_94,es,2012-06-15,68764.94388,82566.2
6,35_14,es,2012-06-15,18046.96624,22310.9
3,11_93,es,2012-06-15,37625.75258,39374.71
7,6_96,es,2012-06-15,33546.36284,36032.75
2,45_13,es,2012-06-15,27537.56118,28209.99
7,12_34,es,2012-06-15,31498.39809,24702.32
3,42_38,es,2012-06-15,42311.49115,44038.97
3,4_96,es,2012-06-15,36542.07078,48895.15
2,6_93,es,2012-06-15,46078.99659,47101.38
2,14_2,es,2012-06-15,77170.88029,70955.41
3,15_72,es,2012-06-15,25531.35169,27156.42
1,2_16,es,2012-06-15,50301.63478,42603.99
6,19_9,es,2012-06-15,41153.34018,42198.88
5,18_72,es,2012-06-15,42300.57627,37449.65
6,32_90,es,2012-06-15,56169.7147,58524.02
6,22_38,es,2012-06-15,87631.64141,74458.52
5,9_38,es,2012-06-15,79858.20409,76509.38
1,16_72,es,2012-06-15,27413.99763,22950.7
3,10_72,es,2012-06-15,120728.2682,105499.39
4,1_1,es,2012-06-15,16353.66826,17558.82
2,31_46,es,2012-06-15,31132.35032,30451.5
2,36_95,es,2012-06-15,48180.32086,41364.08
4,10_40,es,2012-06-15,96976.86845,97264.18
4,30_92,es,2012-06-15,52395.90094,54175.31
4,11_46,es,2012-06-15,32786.20458,32641.42
3,41_91,es,2012-06-15,49194.12169,55428.25
1,4_9,es,2012-06-15,53545.12356,45105.24
2,2_2,es,2012-06-15,69078.59913,66904.1
7,32_95,es,2012-06-15,88990.26914,92618.18
2,30_95,es,2012-06-15,46376.77849,47110.7
6,26_4,es,2012-06-15,25997.38915,25595.26
4,16_38,es,2012-06-15,55814.62025,38625.62
1,11_95,es,2012-06-15,93101.58059,91088.59
5,22_9,es,2012-06-15,33028.85321,31276.91
4,11_92,es,2012-06-15,86362.67211,85369.43
5,11_74,es,2012-06-15,21329.29105,21399.7
4,11_13,es,2012-06-15,39599.20216,41267.61
5,12_40,es,2012-06-15,49216.01598,49032.48
3,7_40,es,2012-06-15,29428.03931,31147.56
2,41_40,es,2012-06-15,56001.48539,56323.17
7,43_38,es,2012-06-15,68202.96649,53485.6
2,10_23,es,2012-06-15,72132.01735,72545.71
6,20_92,es,2012-06-15,169862.177,182448.55
5,28_91,es,2012-06-15,55816.61766,53862.6
2,17_4,es,2012-06-15,26267.01187,25491.94
2,18_74,es,2012-06-15,22730.26126,22139.04
3,19_23,es,2012-06-15,32895.27308,35123.91
5,13_4,es,2012-06-15,45711.37023,46013.71
2,13_91,es,2012-06-15,89540.37449,87641.3
6,23_40,es,2012-06-15,64504.59203,64335.66
5,32_92,es,2012-06-15,95223.84142,97840.69
6,6_38,es,2012-06-15,73095.95716,66502.66
5,12_8,es,2012-06-15,42120.85714,42012.45
6,10_16,es,2012-06-15,46997.1826,46051.33
6,14_91,es,2012-06-15,82766.39231,79838.69
3,20_91,es,2012-06-15,79504.79331,83536.06
3,27_80,es,2012-06-15,26316.64696,25759.79
7,22_40,es,2012-06-15,54867.79831,56107.11
1,20_9,es,2012-06-15,51834.38741,46021.26
2,14_1,es,2012-06-15,23700.85663,19564.43
1,30_91,es,2012-06-15,33466.31946,32851.66
7,38_38,es,2012-06-15,69852.85402,79582.27
7,13_23,es,2012-06-15,43257.25086,39485.18
4,1_38,es,2012-06-15,79626.51524,69071.96
6,11_7,es,2012-06-15,33161.96582,34952.12
2,10_38,es,2012-06-15,104651.6711,79446.38
5,23_92,es,2012-06-15,64516.18085,69841.57
2,21_72,es,2012-06-15,37213.22897,35636.22
5,20_90,es,2012-06-15,94954.90789,95302.65
3,2_87,es,2012-06-15,25753.53853,21707.23
6,3_72,es,2012-06-15,32886.59143,26544.28
7,4_95,es,2012-06-15,188956.9484,178542.28
1,24_87,es,2012-06-15,24419.95801,26253.1
1,23_22,es,2012-06-15,22741.49088,22907.95
1,37_95,es,2012-06-15,53563.16978,54278.86
3,34_91,es,2012-06-15,38600.65195,39061.12
7,4_8,es,2012-06-15,62757.01991,62574.96
2,16_95,es,2012-06-15,36461.34237,35217.73
2,10_34,es,2012-06-15,47014.96627,42916.19
7,44_94,es,2012-06-15,27430.3303,29059.9
1,40_4,es,2012-06-22,26567.07524,25134.64
7,10_5,es,2012-06-22,24579.60322,46431.46
1,23_16,es,2012-06-22,64324.35511,66019.07
6,13_13,es,2012-06-22,42156.79941,46930.06
4,29_40,es,2012-06-22,29589.64738,29549.71
2,23_74,es,2012-06-22,37577.97374,38639.63
4,1_97,es,2012-06-22,34665.96544,33754.43
6,16_40,es,2012-06-22,32409.09615,33820.53
6,40_2,es,2012-06-22,28002.95762,27508.52
2,24_90,es,2012-06-22,66596.58485,66664.51
4,23_72,es,2012-06-22,59812.67695,62056.29
4,31_13,es,2012-06-22,43517.77576,44096.72
7,26_40,es,2012-06-22,37226.62819,36993.5
3,20_7,es,2012-06-22,41477.59533,51677.93
6,19_2,es,2012-06-22,48234.91688,49092.23
5,6_72,es,2012-06-22,70844.69756,75080.04
3,26_92,es,2012-06-22,83106.17829,81281.5
7,2_81,es,2012-06-22,30881.37596,32013.87
2,17_95,es,2012-06-22,63797.24458,62814.69
4,31_2,es,2012-06-22,56451.44487,62566.26
5,4_94,es,2012-06-22,70074.62315,85429.87
1,35_14,es,2012-06-22,18285.61981,24349.94
6,11_93,es,2012-06-22,33305.33333,34064.35
3,6_96,es,2012-06-22,36259.59036,36636.65
1,45_13,es,2012-06-22,26787.87597,25460.4
1,12_34,es,2012-06-22,30815.12189,23772
6,42_38,es,2012-06-22,43468.95368,40007.26
7,4_96,es,2012-06-22,44859.63542,44149.84
3,6_93,es,2012-06-22,39727.79148,44287.56
4,14_2,es,2012-06-22,77747.76129,65240.17
4,15_72,es,2012-06-22,20237.06,30526.81
5,2_16,es,2012-06-22,45881.14243,45878.38
6,19_9,es,2012-06-22,48051.85035,43876.13
7,18_72,es,2012-06-22,44783.98677,37873.93
6,32_90,es,2012-06-22,56276.03427,58451.23
1,22_38,es,2012-06-22,77389.29736,78191.36
5,9_38,es,2012-06-22,78757.40325,72628.86
3,16_72,es,2012-06-22,31840.05212,29289.56
1,10_72,es,2012-06-22,113465.1178,107949.41
2,1_1,es,2012-06-22,17047.71314,16633.41
5,31_46,es,2012-06-22,29101.1243,28154.76
7,36_95,es,2012-06-22,40840.58585,37146.45
3,10_40,es,2012-06-22,92378.80845,92493.99
3,30_92,es,2012-06-22,48849.60198,51226.03
5,11_46,es,2012-06-22,29142.71591,29929.8
1,41_91,es,2012-06-22,46372.35113,52708.33
4,4_9,es,2012-06-22,47758.50572,50065.78
6,2_2,es,2012-06-22,64596.54795,68915.17
5,32_95,es,2012-06-22,86814.85472,90658.46
6,30_95,es,2012-06-22,43966.42816,47080.17
3,26_4,es,2012-06-22,26571.7655,26427.39
2,16_38,es,2012-06-22,49902.74166,48405.28
6,11_95,es,2012-06-22,82170.24282,84622.51
3,22_9,es,2012-06-22,34457.50842,35955.72
4,11_92,es,2012-06-22,75368.14991,75366.42
3,11_74,es,2012-06-22,19396.99846,22009.24
5,11_13,es,2012-06-22,37849.03418,41654.7
1,12_40,es,2012-06-22,44958.66088,47581
4,7_40,es,2012-06-22,33161.25659,34907.1
5,41_40,es,2012-06-22,56205.89035,59933.43
6,43_38,es,2012-06-22,55726.78865,61500.64
6,10_23,es,2012-06-22,69774.74661,69688.68
2,20_92,es,2012-06-22,145632.0697,151023.66
5,28_91,es,2012-06-22,49413.14394,49572.7
7,17_4,es,2012-06-22,26420.93142,27052.26
2,18_74,es,2012-06-22,22729.23846,18991.66
3,19_23,es,2012-06-22,35729.41774,42450.68
3,13_4,es,2012-06-22,44737.85332,43729.99
6,13_91,es,2012-06-22,80657.33751,82369.47
5,23_40,es,2012-06-22,61385.85622,63056.69
3,32_92,es,2012-06-22,93465.77092,93995.25
5,6_38,es,2012-06-22,75843.39329,71675.49
5,12_8,es,2012-06-22,44046.64357,42278.91
7,10_16,es,2012-06-22,42557.57121,43496.81
5,14_91,es,2012-06-22,77668.89516,66989.76
5,20_91,es,2012-06-22,65661.58742,70726.5
6,27_80,es,2012-06-22,25805.73227,25992.77
3,22_40,es,2012-06-22,51666.08661,52812.22
7,20_9,es,2012-06-22,53428.37388,46258.28
2,14_1,es,2012-06-22,23907.15964,16561.57
3,30_91,es,2012-06-22,31446.82703,31340.23
3,38_38,es,2012-06-22,80060.03184,70600.6
5,13_23,es,2012-06-22,41252.84889,40429.3
2,1_38,es,2012-06-22,75935.87329,73529.71
5,11_7,es,2012-06-22,31382.95197,29577
4,10_38,es,2012-06-22,92722.18447,90336.9
1,23_92,es,2012-06-22,64241.19626,66519.33
2,21_72,es,2012-06-22,34604.03162,33534.39
1,20_90,es,2012-06-22,86583.06795,87311.12
7,2_87,es,2012-06-22,26858.65836,25173.56
4,3_72,es,2012-06-22,33054.0693,28469.19
2,4_95,es,2012-06-22,176392.2977,170131.9
5,24_87,es,2012-06-22,29492.97085,29717.79
3,23_22,es,2012-06-22,21516.90273,22216.25
6,37_95,es,2012-06-22,51962.57234,50253.23
3,34_91,es,2012-06-22,34807.68226,37911.06
2,4_8,es,2012-06-22,62056.35155,61001.51
6,16_95,es,2012-06-22,36249.13333,36773.25
2,10_34,es,2012-06-22,45542.78893,40711.82
2,44_94,es,2012-06-22,27159.55895,28599.87
4,40_4,es,2012-06-29,30502.88054,26639.86
2,10_5,es,2012-06-29,27217.08451,40098.67
4,23_16,es,2012-06-29,58377.65782,46132.31
2,13_13,es,2012-06-29,45028.51176,47729.05
2,29_40,es,2012-06-29,31711.45714,30237.48
4,23_74,es,2012-06-29,38600.07263,41444.37
1,1_97,es,2012-06-29,37341.40534,33889.59
4,16_40,es,2012-06-29,34695.6094,32520.27
4,40_2,es,2012-06-29,29905.6352,28063.43
6,24_90,es,2012-06-29,76031.12628,69240.43
1,23_72,es,2012-06-29,64324.29472,61796.61
5,31_13,es,2012-06-29,43445.84659,42103.92
1,26_40,es,2012-06-29,38971.36448,38372.61
7,20_7,es,2012-06-29,51122.40489,56654.95
3,19_2,es,2012-06-29,50573.80004,49911.01
3,6_72,es,2012-06-29,89652.73704,83105.66
2,26_92,es,2012-06-29,90004.54013,88117.52
5,2_81,es,2012-06-29,33404.75522,31349.91
5,17_95,es,2012-06-29,67099.3178,62864.03
3,31_2,es,2012-06-29,56841.34768,61381.58
6,4_94,es,2012-06-29,72282.33621,77497.07
2,35_14,es,2012-06-29,19898.15401,25203.34
3,11_93,es,2012-06-29,33798.85159,32422.05
5,6_96,es,2012-06-29,42740.04877,38741.77
4,45_13,es,2012-06-29,28541.93561,25336.84
2,12_34,es,2012-06-29,29862.45138,22673.97
4,42_38,es,2012-06-29,42289.27667,39421.29
5,4_96,es,2012-06-29,49516.60455,47631.54
5,6_93,es,2012-06-29,49029.07479,46111.23
5,14_2,es,2012-06-29,81301.73254,65112.47
5,15_72,es,2012-06-29,26903.42376,25532.16
4,2_16,es,2012-06-29,47805.24881,48796.53
1,19_9,es,2012-06-29,49563.33736,43077.25
4,18_72,es,2012-06-29,28471.36725,40667.67
2,32_90,es,2012-06-29,58530.74846,57053.02
6,22_38,es,2012-06-29,85724.91769,72108.28
3,9_38,es,2012-06-29,85631.11045,67580.49
3,16_72,es,2012-06-29,28573.61155,25675.61
3,10_72,es,2012-06-29,111004.3579,96579.1
1,1_1,es,2012-06-29,16850.53227,15722.82
2,31_46,es,2012-06-29,27263.65054,29114.13
1,36_95,es,2012-06-29,39877.66938,38092.18
1,10_40,es,2012-06-29,92507.40473,91281.21
1,30_92,es,2012-06-29,51911.09733,49033.53
3,11_46,es,2012-06-29,30950.31165,28836.28
4,41_91,es,2012-06-29,48681.33464,54008.47
6,4_9,es,2012-06-29,47404.54103,42787.41
5,2_2,es,2012-06-29,67873.01611,66611.66
2,32_95,es,2012-06-29,97323.95068,96055.82
3,30_95,es,2012-06-29,45321.09187,46796.6
4,26_4,es,2012-06-29,29184.30224,26698.15
4,16_38,es,2012-06-29,66955.58712,49534.3
3,11_95,es,2012-06-29,85805.63315,81018.08
6,22_9,es,2012-06-29,38006.84645,33716.53
7,11_92,es,2012-06-29,77904.84107,70824.9
1,11_74,es,2012-06-29,21978.37024,18733.03
7,11_13,es,2012-06-29,40307.93719,39776.31
4,12_40,es,2012-06-29,46918.49407,45393.13
3,7_40,es,2012-06-29,37356.14455,35947.88
6,41_40,es,2012-06-29,59337.35716,56215.82
1,43_38,es,2012-06-29,61517.73463,64756.23
5,10_23,es,2012-06-29,63485.02522,63627.45
1,20_92,es,2012-06-29,159458.2705,153806.02
4,28_91,es,2012-06-29,61651.19169,44750.47
2,17_4,es,2012-06-29,29010.47323,26636.32
7,18_74,es,2012-06-29,22266.21059,22585.65
2,19_23,es,2012-06-29,27319.82793,29502.41
2,13_4,es,2012-06-29,50661.93175,47991.59
6,13_91,es,2012-06-29,81269.85267,81526.14
1,23_40,es,2012-06-29,65347.10658,63315.71
6,32_92,es,2012-06-29,96287.67363,91369.29
2,6_38,es,2012-06-29,69729.61725,65873.22
3,12_8,es,2012-06-29,43065.04667,42547.97
7,10_16,es,2012-06-29,41784.06071,37436.57
1,14_91,es,2012-06-29,77355.19571,63397.15
6,20_91,es,2012-06-29,68729.24422,69006.86
5,27_80,es,2012-06-29,27096.30994,25328.31
5,22_40,es,2012-06-29,55269.79583,55565.28
3,20_9,es,2012-06-29,56145.07929,45095.51
3,14_1,es,2012-06-29,24640.24678,16782.46
7,30_91,es,2012-06-29,31684.22547,30040.94
7,38_38,es,2012-06-29,85546.90934,72336.65
2,13_23,es,2012-06-29,37721.56092,33306.16
4,1_38,es,2012-06-29,77188.07267,67658.22
4,11_7,es,2012-06-29,27756.09311,29691.98
5,10_38,es,2012-06-29,97968.24105,76302.02
4,23_92,es,2012-06-29,73561.94032,68388.31
7,21_72,es,2012-06-29,31869.37415,30347.52
2,20_90,es,2012-06-29,91887.13785,87602.48
7,2_87,es,2012-06-29,29333.98199,22833.11
6,3_72,es,2012-06-29,27253.17602,26137.18
4,4_95,es,2012-06-29,177673.6348,169858.42
1,24_87,es,2012-06-29,30834.46721,30327.79
5,23_22,es,2012-06-29,24032.95021,22410.47
5,37_95,es,2012-06-29,52180.81798,51048.1
1,34_91,es,2012-06-29,33996.9377,34709.05
6,4_8,es,2012-06-29,67848.0452,60680.46
4,16_95,es,2012-06-29,39694.59393,38100.59
2,10_34,es,2012-06-29,49541.58507,41933.31
3,44_94,es,2012-06-29,28687.59496,30375.73
5,40_4,es,2012-07-06,30158.54434,31653.89
1,10_5,es,2012-07-06,20846.65219,39325.36
3,23_16,es,2012-07-06,58505.92853,49617.89
5,13_13,es,2012-07-06,48066.84779,50051.8
7,29_40,es,2012-07-06,30505.82008,31940.05
3,23_74,es,2012-07-06,34934.21863,46780.21
4,1_97,es,2012-07-06,40666.89353,43995.15
6,16_40,es,2012-07-06,38009.40036,35581.6
2,40_2,es,2012-07-06,30206.50468,30610.66
4,24_90,es,2012-07-06,79447.40463,80037.9
5,23_72,es,2012-07-06,57122.10933,61392.97
5,31_13,es,2012-07-06,41545.52647,43832.39
5,26_40,es,2012-07-06,38211.911,39124.79
7,20_7,es,2012-07-06,54224.32074,63787.96
6,19_2,es,2012-07-06,46777.42346,50305.52
3,6_72,es,2012-07-06,83062.8219,83083.31
2,26_92,es,2012-07-06,101460.4791,103514.96
1,2_81,es,2012-07-06,33580.05021,35561.91
5,17_95,es,2012-07-06,66652.50553,74015.14
4,31_2,es,2012-07-06,56546.73332,60152.84
3,4_94,es,2012-07-06,72961.67101,77604.13
1,35_14,es,2012-07-06,17709.66235,27445.75
6,11_93,es,2012-07-06,41118.41553,42984.15
1,6_96,es,2012-07-06,44592.10186,50336.79
3,45_13,es,2012-07-06,27807.94782,26931.63
4,12_34,es,2012-07-06,30655.2319,25184.67
7,42_38,es,2012-07-06,40582.43221,43586.43
7,4_96,es,2012-07-06,49334.957,52417.62
7,6_93,es,2012-07-06,49341.63694,60994.99
6,14_2,es,2012-07-06,80799.92095,71501.75
4,15_72,es,2012-07-06,21306.78809,38346.17
3,2_16,es,2012-07-06,48877.93875,49878.72
3,19_9,es,2012-07-06,51345.63677,50724.97
4,18_72,es,2012-07-06,30938.17114,36215.33
6,32_90,es,2012-07-06,55183.56795,60096.11
7,22_38,es,2012-07-06,81703.62461,72131.62
6,9_38,es,2012-07-06,72591.7985,63134.64
6,16_72,es,2012-07-06,33503.90338,32661.07
5,10_72,es,2012-07-06,105271.8951,100464.25
7,1_1,es,2012-07-06,17737.84292,17823.37
3,31_46,es,2012-07-06,25925.16181,29060.06
4,36_95,es,2012-07-06,44513.76024,36794.64
6,10_40,es,2012-07-06,88807.67523,96262.62
3,30_92,es,2012-07-06,51178.18331,52537.79
1,11_46,es,2012-07-06,29769.00888,31832.54
3,41_91,es,2012-07-06,51652.91196,55989.01
5,4_9,es,2012-07-06,53952.68029,44164.11
3,2_2,es,2012-07-06,66297.69302,70409.25
6,32_95,es,2012-07-06,87008.12934,90540.3
6,30_95,es,2012-07-06,44289.15371,46519.13
2,26_4,es,2012-07-06,29196.08675,30925.25
1,16_38,es,2012-07-06,55513.34721,49578.07
6,11_95,es,2012-07-06,90959.03357,91945.02
5,22_9,es,2012-07-06,36888.14681,36723.93
2,11_92,es,2012-07-06,85927.39458,87955.39
3,11_74,es,2012-07-06,21902.14565,24843.08
2,11_13,es,2012-07-06,42247.52918,44612.78
1,12_40,es,2012-07-06,45801.80216,51969.84
1,7_40,es,2012-07-06,40659.11812,39544.87
1,41_40,es,2012-07-06,55441.47295,59121.49
2,43_38,es,2012-07-06,64746.8799,62157.43
6,10_23,es,2012-07-06,65565.05326,65623.41
6,20_92,es,2012-07-06,175098.7589,181325.94
6,28_91,es,2012-07-06,76156.8845,84054.23
6,17_4,es,2012-07-06,28458.90817,29466.28
5,18_74,es,2012-07-06,20718.15348,23616.32
1,19_23,es,2012-07-06,29178.21644,34373.41
3,13_4,es,2012-07-06,48980.80098,52284.96
5,13_91,es,2012-07-06,81762.23065,84689.08
1,23_40,es,2012-07-06,59788.92944,63497.57
6,32_92,es,2012-07-06,94773.59592,96922.75
5,6_38,es,2012-07-06,72042.06943,82421.41
7,12_8,es,2012-07-06,42630.90858,43242.03
3,10_16,es,2012-07-06,38773.04298,40591.71
3,14_91,es,2012-07-06,85533.4965,79690.87
7,20_91,es,2012-07-06,78127.24637,82529.23
4,27_80,es,2012-07-06,29587.82193,29426.06
2,22_40,es,2012-07-06,52374.96922,53837.73
1,20_9,es,2012-07-06,59891.9632,59323.8
1,14_1,es,2012-07-06,23283.18505,19038.82
6,30_91,es,2012-07-06,31149.17096,29879.77
3,38_38,es,2012-07-06,83991.01596,61723.16
5,13_23,es,2012-07-06,34593.14252,34056.56
5,1_38,es,2012-07-06,77775.28077,80117.78
2,11_7,es,2012-07-06,31693.77074,37339.02
7,10_38,es,2012-07-06,86596.06405,79521.34
2,23_92,es,2012-07-06,62974.38585,72920.45
6,21_72,es,2012-07-06,28162.32753,25630.61
1,20_90,es,2012-07-06,99454.86585,101043.93
3,2_87,es,2012-07-06,27147.34479,22835.35
3,3_72,es,2012-07-06,29959.14707,20737.44
1,4_95,es,2012-07-06,180613.3259,175792.76
4,24_87,es,2012-07-06,31405.83771,32947.61
6,23_22,es,2012-07-06,21183.56404,25285.05
5,37_95,es,2012-07-06,50188.76502,52629.28
3,34_91,es,2012-07-06,36890.08088,38362.84
4,4_8,es,2012-07-06,63600.72645,64176.47
5,16_95,es,2012-07-06,39993.74432,40764.46
1,10_34,es,2012-07-06,49032.75658,43559.22
6,44_94,es,2012-07-06,27269.73104,31697.66
1,40_4,es,2012-07-13,27531.16892,27508.13
3,10_5,es,2012-07-13,18334.33298,34468.04
5,23_16,es,2012-07-13,43926.80197,35951.71
3,13_13,es,2012-07-13,47937.41811,48283.09
6,29_40,es,2012-07-13,29645.81283,29262.54
3,23_74,es,2012-07-13,36525.8334,34843.36
4,1_97,es,2012-07-13,39561.24913,38504.79
5,16_40,es,2012-07-13,35000.51246,32940.63
5,40_2,es,2012-07-13,29706.92596,28357.63
2,24_90,es,2012-07-13,72102.66691,71474.25
4,23_72,es,2012-07-13,55144.88317,55332.2
4,31_13,es,2012-07-13,43119.34891,43543.04
1,26_40,es,2012-07-13,38618.58288,39512.06
7,20_7,es,2012-07-13,40045.47193,37603.61
1,19_2,es,2012-07-13,48327.75382,48628.68
1,6_72,es,2012-07-13,65922.92102,72715.63
1,26_92,es,2012-07-13,88886.8186,92988.8
1,2_81,es,2012-07-13,31765.28249,31547.36
3,17_95,es,2012-07-13,63213.47997,64180.29
4,31_2,es,2012-07-13,57025.64274,60324.29
3,4_94,es,2012-07-13,71372.80829,74493.98
2,35_14,es,2012-07-13,19706.08146,24505.74
6,11_93,es,2012-07-13,36842.6664,38125.98
3,6_96,es,2012-07-13,34742.27305,33229.63
6,45_13,es,2012-07-13,28124.49301,26655.21
5,12_34,es,2012-07-13,29607.02801,22858.27
6,42_38,es,2012-07-13,42735.55103,45686.34
5,4_96,es,2012-07-13,43713.06701,41451.69
7,6_93,es,2012-07-13,44355.61015,46805.54
7,14_2,es,2012-07-13,81035.62943,64657.4
7,15_72,es,2012-07-13,22220.08406,27374.42
6,2_16,es,2012-07-13,36081.56775,28746.12
3,19_9,es,2012-07-13,39287.564,33047.15
4,18_72,es,2012-07-13,29685.02275,36868.4
2,32_90,es,2012-07-13,57018.35222,58577.51
5,22_38,es,2012-07-13,79705.59848,76994.55
4,9_38,es,2012-07-13,85120.88324,80464.12
6,16_72,es,2012-07-13,28857.79573,25397.25
2,10_72,es,2012-07-13,112110.7732,92923.05
5,1_1,es,2012-07-13,17269.91944,16566.18
3,31_46,es,2012-07-13,27919.78462,27109.98
2,36_95,es,2012-07-13,43428.03016,33914.16
1,10_40,es,2012-07-13,94432.81636,94631.15
3,30_92,es,2012-07-13,51349.61363,50404.07
3,11_46,es,2012-07-13,27274.14896,29222.83
3,41_91,es,2012-07-13,49988.46336,55194.58
3,4_9,es,2012-07-13,40985.70174,37168.06
1,2_2,es,2012-07-13,66526.86433,65225.27
4,32_95,es,2012-07-13,86620.64915,85531.87
7,30_95,es,2012-07-13,43882.20126,44219.23
4,26_4,es,2012-07-13,27934.04755,27604.63
7,16_38,es,2012-07-13,63433.79047,59187.09
3,11_95,es,2012-07-13,86665.78514,86345.89
4,22_9,es,2012-07-13,33886.06353,26702.19
3,11_92,es,2012-07-13,86997.56195,83593.58
1,11_74,es,2012-07-13,21711.54929,20333.63
7,11_13,es,2012-07-13,39916.68071,39716.58
4,12_40,es,2012-07-13,46167.48939,47744.33
5,7_40,es,2012-07-13,36479.75564,37732.79
1,41_40,es,2012-07-13,54797.24693,56206.01
1,43_38,es,2012-07-13,67910.85861,56801.3
2,10_23,es,2012-07-13,65316.96754,65294.36
5,20_92,es,2012-07-13,177144.2095,191882.2
3,28_91,es,2012-07-13,56988.12319,56246.74
3,17_4,es,2012-07-13,27718.86823,27421.67
3,18_74,es,2012-07-13,20732.83357,23369.43
3,19_23,es,2012-07-13,27302.07319,27817.91
5,13_4,es,2012-07-13,46706.39595,45497.38
2,13_91,es,2012-07-13,87336.06715,84959.21
1,23_40,es,2012-07-13,61488.91355,64178.22
6,32_92,es,2012-07-13,95265.44122,97674.94
4,6_38,es,2012-07-13,80700.59004,69920.37
4,12_8,es,2012-07-13,43076.24045,41829.88
1,10_16,es,2012-07-13,35124.40096,32780.34
4,14_91,es,2012-07-13,82465.9928,69925.6
5,20_91,es,2012-07-13,85423.70381,93470.57
3,27_80,es,2012-07-13,25607.55598,26458.84
1,22_40,es,2012-07-13,52680.53879,54061.04
3,20_9,es,2012-07-13,58551.77596,51981.63
7,14_1,es,2012-07-13,24570.59199,16494.44
1,30_91,es,2012-07-13,31856.1586,31259.68
3,38_38,es,2012-07-13,74343.28051,62027.34
5,13_23,es,2012-07-13,33214.32066,30231.99
7,1_38,es,2012-07-13,87631.53058,66232.11
6,11_7,es,2012-07-13,28551.47507,29194.13
3,10_38,es,2012-07-13,101139.6542,82821.22
1,23_92,es,2012-07-13,64574.91477,70374.95
3,21_72,es,2012-07-13,29347.06107,24458.41
1,20_90,es,2012-07-13,100251.7181,101418.63
4,2_87,es,2012-07-13,26433.41793,23667.74
5,3_72,es,2012-07-13,28501.84407,25906.4
5,4_95,es,2012-07-13,176111.2954,165123
1,24_87,es,2012-07-13,26473.28012,30663.29
1,23_22,es,2012-07-13,23194.92745,23776.43
7,37_95,es,2012-07-13,51801.2878,47312.98
5,34_91,es,2012-07-13,35455.03024,36654
2,4_8,es,2012-07-13,61153.69383,59340.87
7,16_95,es,2012-07-13,37946.41021,39415.76
2,10_34,es,2012-07-13,50211.53854,40287.25
5,44_94,es,2012-07-13,26049.63944,28930.59
6,40_4,es,2012-07-20,27207.74481,26413.05
7,10_5,es,2012-07-20,22877.72598,36958.83
4,23_16,es,2012-07-20,39935.9495,27840.81
7,13_13,es,2012-07-20,47915.52999,49334.99
3,29_40,es,2012-07-20,30103.34946,29748.34
2,23_74,es,2012-07-20,35990.03115,41262.56
3,1_97,es,2012-07-20,35856.37311,34958.1
4,16_40,es,2012-07-20,36769.97135,32472.56
1,40_2,es,2012-07-20,30282.58869,27849.25
6,24_90,es,2012-07-20,69701.1325,69427.81
7,23_72,es,2012-07-20,64051.7292,53062.93
7,31_13,es,2012-07-20,44562.49514,43770.01
3,26_40,es,2012-07-20,37090.22,39399.25
2,20_7,es,2012-07-20,34803.85631,33265.36
7,19_2,es,2012-07-20,48021.63913,49238.58
6,6_72,es,2012-07-20,70493.68053,71316.15
6,26_92,es,2012-07-20,82530.75114,89373.76
1,2_81,es,2012-07-20,31220.76021,31830.01
5,17_95,es,2012-07-20,65808.57636,60405.51
1,31_2,es,2012-07-20,59633.99994,62326.16
1,4_94,es,2012-07-20,74496.36192,76957.44
1,35_14,es,2012-07-20,15779.29378,27976.63
1,11_93,es,2012-07-20,31444.87226,36532.91
3,6_96,es,2012-07-20,34729.22836,36442.24
4,45_13,es,2012-07-20,27678.43228,27175.82
1,12_34,es,2012-07-20,27848.80527,21865.39
7,42_38,es,2012-07-20,46121.39827,35214.66
1,4_96,es,2012-07-20,41852.28641,47404
3,6_93,es,2012-07-20,40872.83435,44604.72
